10,14,30,40,51,1
5,8,29,37,38,34
14,22,52,54,59,4
17,22,36,37,52,24
35,36,47,61,63,3
16,23,28,40,63,1
12,17,20,21,26,8
1,19,20,38,54,17
4,10,37,39,69,24
11,13,55,56,69,4
3,19,27,37,40,8
2,8,21,34,62,16
11,13,22,27,46,20
6,7,11,66,67,19
44,52,54,64,69,26
8,25,34,38,41,10
19,29,34,44,50,25
4,22,35,38,39,20
13,20,40,51,63,1
8,31,39,43,60,17
24,29,50,65,66,14
26,40,41,55,65,24
8,21,30,49,57,8
1,5,29,54,62,3
33,46,52,59,62,10
15,22,38,54,66,3
27,28,44,67,68,11
1,4,11,59,67,10
25,30,53,59,60,5
1,21,22,34,47,4
5,21,32,36,58,14
7,24,36,54,60,23
12,18,20,29,30,16
6,21,49,65,67,18
35,36,51,55,61,26
16,28,36,39,59,4
17,36,47,60,61,15
27,39,54,56,59,24
12,22,26,46,59,26
3,15,45,51,61,8
10,20,29,48,51,17
32,35,40,52,54,1
11,20,22,33,54,24
9,22,41,47,61,21
20,31,38,40,49,21
37,40,50,61,63,21
1,4,18,46,62,25
5,36,39,45,57,11
37,51,54,58,60,19
20,40,47,55,63,5
22,23,37,62,63,19
21,22,39,44,60,12
2,7,11,17,32,11
28,38,42,47,52,1
12,22,54,66,69,15
1,17,52,58,64,1
12,17,30,45,62,5
11,20,33,39,65,24
23,29,47,59,60,15
30,31,41,42,48,3
30,32,48,53,63,12
7,29,36,41,43,5
10,30,51,57,63,20
10,27,29,44,58,24
3,6,26,35,51,17
5,23,28,43,56,19
9,25,34,44,45,8
1,2,24,50,57,26
8,30,48,57,64,9
21,46,47,57,62,8
19,25,43,46,48,14
8,15,26,35,45,9
5,31,34,51,53,23
3,16,48,52,60,1
40,43,48,59,69,19
7,20,29,38,67,22
10,16,32,63,65,17
8,32,55,64,66,10
18,26,28,38,47,17
12,15,38,57,63,24
10,40,45,56,67,2
3,21,38,50,59,6
3,7,33,50,69,24
3,25,44,53,64,10
10,30,37,53,59,4
19,20,40,42,59,15
2,6,24,51,61,1
2,13,23,34,66,2
7,16,19,48,68,15
27,29,45,55,58,2
36,38,45,62,64,19
2,6,9,33,39,11
6,12,39,48,50,7
2,13,32,33,48,22
6,14,25,33,46,17
20,21,36,60,65,13
14,17,18,21,27,9
12,21,22,30,33,24
3,18,37,51,59,13
9,24,35,46,65,22
11,15,43,55,61,10
8,14,33,36,67,17
11,29,30,47,53,16
4,11,38,49,69,16
2,15,38,54,65,11
10,15,51,61,69,14
18,29,33,62,63,15
5,16,27,39,61,24
5,15,38,47,65,10
2,17,33,51,63,26
8,10,21,41,62,7
16,25,27,49,55,17
22,30,40,42,48,16
3,10,15,33,42,11
2,36,37,45,69,3
6,17,21,35,64,18
15,32,36,48,64,19
7,21,39,47,55,19
19,37,48,61,63,12
8,23,37,52,63,13
10,43,55,59,67,2
13,22,34,51,67,10
21,28,32,44,49,6
3,28,34,35,58,17
8,9,18,48,52,6
1,15,26,63,65,16
31,32,37,38,48,24
2,10,50,59,61,6
11,18,39,58,62,3
3,7,21,31,37,11
6,28,47,58,59,18
2,32,39,46,69,6
6,42,45,47,64,18
5,7,24,31,34,4
14,16,41,63,68,26
15,21,32,62,65,26
8,33,55,59,62,18
20,30,45,55,56,14
10,39,47,49,56,8
12,18,20,39,61,10
11,36,61,62,68,4
14,21,37,44,63,1
18,27,33,39,44,8
37,39,55,63,69,23
4,5,6,28,67,10
18,30,35,52,56,5
5,7,61,63,69,18
6,40,41,45,52,9
7,15,22,36,64,13
40,41,58,64,65,17
14,15,25,52,58,11
1,33,37,39,42,26
19,28,39,42,57,17
2,39,50,61,66,15
27,28,51,68,69,22
11,41,56,57,63,2
14,16,36,52,60,16
2,10,35,44,46,4
22,39,43,62,64,7
18,20,26,53,69,5
2,27,42,44,51,25
19,28,41,42,51,7
10,19,40,45,58,25
3,44,61,63,69,13
6,10,31,48,56,12
6,12,20,27,32,4
11,13,18,30,37,16
8,40,49,58,63,14
9,10,37,59,62,26
15,16,24,31,56,4
32,36,49,62,69,13
14,22,42,46,52,24
4,26,34,37,52,9
22,23,36,47,63,2
3,18,23,32,57,21
14,34,36,50,58,5
10,20,23,49,65,22
39,41,54,59,62,12
25,37,38,39,65,5
1,25,44,55,57,26
4,17,57,58,68,12
15,21,31,36,65,16
9,21,56,57,66,11
8,15,46,56,68,3
32,45,51,57,58,12
29,44,59,61,68,19
19,24,35,43,62,2
20,24,47,50,63,5
23,28,41,50,55,24
5,9,11,16,66,7
12,27,34,55,67,9
6,24,35,37,44,22
2,18,56,60,65,14
13,36,43,61,69,18
7,8,19,24,28,1
18,27,49,65,69,9
4,7,32,55,64,25
3,16,30,33,36,20
38,42,56,68,69,4
6,14,16,34,66,25
9,10,20,22,52,25
5,25,36,51,61,1
7,15,36,46,67,7
6,33,34,45,54,7
3,9,21,24,29,14
13,20,31,33,59,20
6,10,24,33,67,11
8,21,22,65,69,26
2,16,22,55,63,22
26,30,33,37,62,6
13,43,53,60,68,5
3,6,11,17,22,11
14,30,41,42,59,6
32,37,40,58,62,15
19,30,36,46,60,25
6,8,15,27,42,10
19,25,48,55,60,18
18,23,35,45,54,16
19,36,37,46,56,24
19,31,40,46,57,23
13,19,36,39,59,13
2,11,22,35,60,23
28,45,53,56,69,20
7,14,24,30,56,7
16,20,44,57,58,6
19,35,53,54,67,21
28,34,51,53,56,11
7,28,62,63,64,10
1,6,40,51,67,2
1,2,31,39,66,25
15,30,47,50,51,3
29,30,32,48,50,20
4,19,24,47,66,10
6,13,33,36,37,7
35,45,47,54,55,14
6,28,44,59,61,21
9,23,47,49,68,19
16,31,50,55,61,9
36,51,59,66,68,25
33,56,64,66,68,12
7,37,55,65,67,12
12,15,24,34,59,14
17,37,46,54,67,8
17,41,47,60,61,17
26,32,38,45,56,1
18,37,44,50,64,11
7,9,12,31,62,22
12,32,56,67,68,26
35,36,44,45,67,14
18,43,48,60,69,14
4,8,46,47,48,5
24,26,39,47,57,23
4,14,33,39,61,3
6,15,22,42,47,26
5,14,19,46,64,22
